id,hash,ignored,data,files
904,2073906,false,,[11]
905,1224045,false,,[11]
906,210329,false,,[11]
907,8166303,false,,"[11,12]"
908,4606086,false,,"[11,12]"
909,3309012,false,,[12]
910,144304,false,,[12]
911,1708815,false,,[12]
912,1882114,false,,[12]
913,1385,false,,[12]
914,215974,false,,[12]
915,473862,false,,"[12,38]"
916,6121440,false,,"[12,38]"
917,5401484,false,,"[12,38]"
918,5244997,false,,"[12,38]"
919,5108332,false,,"[12,38]"
920,374824,false,,[12]
921,861876,false,,[12]
922,160076,false,,[12]
923,697307,false,,[12]
924,1233846,false,,[12]
925,304513,false,,[12]
926,1454381,false,,[12]
927,2456377,false,,[12]
928,4099152,false,,[12]
929,3789684,false,,[12]
930,2563892,false,,[12]
931,1324050,false,,[12]
932,548214,false,,[12]
933,1261539,false,,"[12,34]"
934,1444076,false,,[12]
935,1026923,false,,[12]
936,182283,false,,[12]
937,7213513,false,,[12]
938,2312768,false,,[12]
939,4196149,false,,[12]
940,1626294,false,,[12]
941,444792,false,,[12]
942,1879124,false,,[12]
943,2272977,false,,[12]
944,7357284,false,,[12]
945,427070,false,,[12]
946,1021719,false,,[12]
947,2326766,false,,[12]
948,3359693,false,,"[12,30,42]"
949,2733658,false,,[12]
950,4744006,false,,[12]
951,4426625,false,,[12]
952,3459765,false,,[12]
953,2079922,false,,[12]
954,2730721,false,,[12]
955,5972477,false,,[12]
956,4993978,false,,[12]
957,974206,false,,[12]
958,925224,false,,[12]
959,1158263,false,,[12]
960,789525,false,,[12]
961,2834984,false,,[12]
962,4012225,false,,"[12,39]"
963,473647,false,,[12]
964,5192708,false,,[12]
965,6345711,false,,[12]
966,7371203,false,,[12]
967,4495682,false,,[12]
968,1945217,false,,[12]
969,716126,false,,[12]
970,63775,false,,"[12,15,19,26,28,43,46,45,52,54,73,74]"
971,3033758,false,,"[12,18]"
972,2528018,false,,[12]
973,514493,false,,"[12,39]"
974,836105,false,,[12]
975,1328020,false,,[12]
976,3422049,false,,[12]
977,3693470,false,,[12]
978,3963718,false,,[12]
979,5521534,false,,[12]
980,5592372,false,,[12]
981,6519323,false,,[13]
982,1887754,false,,"[13,14]"
983,870261,false,,[13]
984,2820982,false,,[13]
985,3734409,false,,"[13,14]"
986,3077849,false,,"[13,14]"
987,3760409,false,,"[13,14]"
988,340981,false,,"[13,14]"
989,720562,false,,"[13,39]"
990,1733986,false,,"[13,39]"
991,187556,false,,[13]
992,872917,false,,[13]
993,1104255,false,,[13]
994,6976230,false,,[13]
995,1283313,false,,[13]
996,2070791,false,,[13]
997,3500568,false,,[13]
998,528767,false,,[13]
999,405321,false,,[13]
1000,501977,false,,[13]
1001,471088,false,,[13]
1002,2642685,false,,"[13,14]"
1003,2979514,false,,[13]
1004,3098671,false,,"[13,14]"
1005,5673339,false,,[13]
1006,3106042,false,,[13]
1007,2357690,false,,[13]
1008,7310872,false,,[13]
1009,3243239,false,,[13]
1010,2075240,false,,[13]
1011,2979697,false,,[13]
1012,2032505,false,,[13]
1013,1688006,false,,[13]
1014,1318414,false,,[13]
1015,58058,false,,[13]
1016,1915391,false,,[13]
1017,2635200,false,,[13]
1018,544046,false,,[13]
1019,823526,false,,[13]
1020,448499,false,,[13]
1021,1151570,false,,[13]
1022,3483879,false,,[13]
1023,5256596,false,,[13]
1024,7204980,false,,[13]
1025,7872298,false,,[13]
1026,387767,false,,[13]
1027,162155,false,,[13]
1028,1435146,false,,[13]
1029,4960776,false,,[13]
1030,2402010,false,,[13]
1031,3378206,false,,[13]
1032,2739339,false,,"[13,32,37]"
1033,3036500,false,,[13]
1034,1070685,false,,[13]
1035,1326918,false,,[13]
1036,2210233,false,,[13]
1037,120424,false,,[13]
1038,176834,false,,[13]
1039,184192,false,,[13]
1040,3856181,false,,[13]
1041,3299390,false,,[13]
1042,5608222,false,,[13]
1043,464215,false,,[14]
1044,1771167,false,,[14]
1045,648217,false,,[14]
1046,862495,false,,[14]
1047,3061288,false,,[14]
1048,2785294,false,,[14]
1049,1336857,false,,[14]
1050,1796873,false,,[14]
1051,1658189,false,,[14]
1052,2014351,false,,[14]
1053,6167459,false,,[14]
1054,6621495,false,,[14]
1055,8577232,false,,[14]
1056,8162390,false,,[14]
1057,2057670,false,,[14]
1058,612044,false,,[14]
1059,198,false,,[14]
1060,1299806,false,,[14]
1061,423953,false,,[14]
1062,467449,false,,[14]
1063,1483622,false,,[14]
1064,390472,false,,[14]
1065,196540,false,,[14]
1066,1394367,false,,[14]
1067,821208,false,,[14]
1068,2229407,false,,[14]
1069,901862,false,,"[14,42,41,44]"
1070,2810545,false,,"[14,34]"
1071,2805958,false,,[14]
1072,4330995,false,,[14]
1073,874291,false,,[14]
1074,2617905,false,,[14]
1075,1873349,false,,[14]
1076,2068314,false,,[14]
1077,1610140,false,,[14]
1078,491132,false,,[14]
1079,2305462,false,,[14]
1080,5004158,false,,[14]
1081,1545297,false,,[14]
1082,1492662,false,,[14]
1083,2915133,false,,[14]
1084,5579811,false,,[14]
1085,6825308,false,,[14]
1086,1870552,false,,[14]
1087,3148946,false,,[14]
1088,2091975,false,,[14]
1089,948427,false,,[14]
1090,932304,false,,[14]
1091,622784,false,,[14]
1092,1154360,false,,[14]
1093,4582986,false,,[14]
1094,2527261,false,,[14]
1095,761388,false,,[14]
1096,83185,false,,[14]
1097,1815158,false,,[14]
1098,2023830,false,,[14]
1099,2131315,false,,[14]
1100,3235262,false,,[14]
1101,6064743,false,,[14]
1102,7509461,false,,[14]
1103,6786946,false,,[14]
1104,5165098,false,,[14]
1105,4059349,false,,[14]
1106,6210773,false,,[14]
1107,742538,false,,[14]
1108,2013714,false,,[14]
1109,2410752,false,,"[14,41,40,64,71]"
1110,1539732,false,,[14]
1111,541782,false,,[14]
1112,2434676,false,,[14]
1113,3759655,false,,[14]
1114,807834,false,,[14]
1115,6045321,false,,[14]
1116,6493270,false,,[14]
1117,8006134,false,,[14]
1118,6319102,false,,[14]
1119,3493235,false,,[14]
1120,925141,false,,[14]
1121,5180747,false,,[14]
1122,11617594,false,,[14]
1123,4497020,false,,[14]
1124,3657513,false,,[14]
1125,4342600,false,,[14]
1126,4234690,false,,[14]
1127,3210173,false,,[14]
1128,3446319,false,,[14]
1129,3970145,false,,[14]
1130,1092632,false,,[14]
1131,774688,false,,[14]
1132,170933,false,,[14]
1133,1684944,false,,[14]
1134,4036904,false,,[14]
1135,145491,false,,"[14,26,24,66,67]"
1136,1836807,false,,[14]
1137,572824,false,,[14]
1138,1389834,false,,[14]
1139,592113,false,,[14]
1140,3118734,false,,[14]
1141,2398175,false,,[14]
1142,1821221,false,,[14]
1143,1249201,false,,[14]
1144,4203616,false,,[14]
1145,1896739,false,,[14]
1146,4706786,false,,[14]
1147,6976980,false,,[14]
1148,947131,false,,[14]
1149,1165369,false,,[14]
1150,22165339,false,,"[15,16,17,18,19,20,23,27,35,36,46,45,47,51,48,49,50,55,52,54,53,58,56,61,62,65]"
1151,3835385,false,,"[15,16,17,18,19,20,23,27,46,45,47,51,48,49,50,55,52,54,53,58,56,61,62,65]"
1152,1670108,false,,"[15,16,17,18,19,20,22,23,21,27,26,25,29,24,28,46,45,47,51,48,49,50,55,52,54,53,58,59,57,56,61,60,63,62,65,66,67,64,71,69,70,68,72,73,74]"
1153,4231351,false,,"[15,16,17,18,19,20,22,23,21,27,26,25,29,24,28,46,45,47,51,48,49,50,55,52,54,53,58,59,57,56,61,60,63,62,65,66,67,64,71,69,70,68,72,73,74]"
1154,1385885,false,,"[15,34,36,46,45,48,49,53,58,62,65]"
1155,1503781,false,,"[15,34,36,46,45,48,49,53,58,62,65]"
1156,3829509,false,,"[15,34,46,45,48,49,53,58]"
1157,676199,false,,"[15,46,45,48,49,53,58]"
1158,491011,false,,"[15,46,45,64,71]"
1159,214088,false,,"[15,26,25,46,45,66,67,64,71]"
1160,950031,false,,"[15,26,25,46,45,66,67,64,71]"
1161,2104482,false,,"[15,20,29,34,46,45,53,58,69,70]"
1162,1952999,false,,"[15,20,29,34,46,45,53,58,69,70]"
1163,1506530,false,,"[15,46,45]"
1164,4413779,false,,"[15,46,45]"
1165,4527773,false,,"[15,46,45]"
1166,3324930,false,,"[15,46,45]"
1167,321862,false,,"[15,46,45]"
1168,1627196,false,,"[15,28,46,45,73,74]"
1169,1677277,false,,"[15,46,45]"
1170,1341902,false,,"[16,19,47,51,52,54]"
1171,1794242,false,,"[16,47,51]"
1172,2315102,false,,"[16,20,47,51]"
1173,6441633,false,,"[16,47,51]"
1174,6385392,false,,"[16,47,51]"
1175,780778,false,,"[16,47,51]"
1176,148239,false,,"[16,47,51]"
1177,408283,false,,"[16,47,51]"
1178,1668640,false,,"[16,47,51]"
1179,1893347,false,,"[16,47,51]"
1180,2772368,false,,"[16,19,47,51]"
1181,1067225,false,,[16]
1182,3315806,false,,[16]
1183,501018,false,,[16]
1184,6485201,false,,[16]
1185,4173560,false,,[16]
1186,2371138,false,,[16]
1187,2122972,false,,[16]
1188,469225,false,,[16]
1189,505674,false,,[16]
1190,1599361,false,,[16]
1191,23265,false,,[16]
1192,3946929,false,,"[16,47,51]"
1193,4286014,false,,"[16,47,51]"
1194,5331282,false,,"[16,47,51]"
1195,348916,false,,"[16,47,51]"
1196,653313,false,,"[16,47,51]"
1197,5838079,false,,"[16,47,51]"
1198,547393,false,,"[16,47,51]"
1199,2999181,false,,"[17,20,27]"
1200,703325,false,,"[17,20,27]"
1201,223981,false,,"[17,20,27]"
1202,1694712,false,,"[17,20]"
1203,1645690,false,,[17]
1204,3474218,false,,"[17,48,49]"
1205,1971284,false,,"[17,48,49]"
1206,113287,false,,"[17,48,49]"
1207,4555359,false,,"[17,48,49]"
1208,7768766,false,,"[17,48,49]"
1209,6121273,false,,"[17,48,49]"
1210,2249804,false,,"[17,48,49]"
1211,1854524,false,,"[17,48,49]"
1212,1107994,false,,"[17,48,49]"
1213,985978,false,,"[17,29]"
1214,490039,false,,"[17,29]"
1215,895521,false,,[17]
1216,1316075,false,,[17]
1217,644674,false,,[17]
1218,1605619,false,,[17]
1219,1781665,false,,[17]
1220,2083469,false,,[17]
1221,1618339,false,,[17]
1222,654341,false,,[17]
1223,132136,false,,[17]
1224,109224,false,,"[17,48,49]"
1225,6402685,false,,"[17,48,49]"
1226,4588764,false,,"[17,48,49]"
1227,997058,false,,"[17,48,49]"
1228,1358730,false,,"[17,48,49]"
1229,1076374,false,,"[17,48,49]"
1230,802187,false,,"[17,25,48,49]"
1231,7900027,false,,[17]
1232,5329199,false,,[17]
1233,3607932,false,,"[17,48,49]"
1234,3905198,false,,"[17,48,49]"
1235,4673685,false,,"[17,32,37,48,49]"
1236,7923816,false,,"[18,23,50,55,56,61]"
1237,2040043,false,,"[18,50,55]"
1238,2478808,false,,"[18,50,55]"
1239,431497,false,,"[18,23,50,55,56,61]"
1240,5141453,false,,"[18,50,55]"
1241,1226890,false,,"[18,50,55]"
1242,477584,false,,"[18,50,55]"
1243,3617153,false,,"[18,23,50,55,56,61]"
1244,2447459,false,,[18]
1245,5704613,false,,[18]
1246,8030364,false,,[18]
1247,8940760,false,,[18]
1248,8825545,false,,[18]
1249,7896116,false,,[18]
1250,1809263,false,,[18]
1251,2826163,false,,[18]
1252,3080394,false,,[18]
1253,2082056,false,,[18]
1254,256824,false,,[18]
1255,1413458,false,,[18]
1256,1523901,false,,[18]
1257,1762561,false,,[18]
1258,943877,false,,"[18,23,50,55,56,61]"
1259,4502066,false,,"[18,23,56,61]"
1260,2697263,false,,"[18,23,56,61]"
1261,2262109,false,,"[18,23,56,61]"
1262,5231520,false,,[18]
1263,1176175,false,,[18]
1264,296674,false,,[18]
1265,4316940,false,,[18]
1266,1031646,false,,[18]
1267,5719535,false,,"[18,24,50,55]"
1268,1848005,false,,"[18,50,55]"
1269,332081,false,,"[18,50,55]"
1270,3735881,false,,[18]
1271,4686109,false,,[18]
1272,3653452,false,,[18]
1273,2308457,false,,"[18,22]"
1274,1471667,false,,"[19,52,54]"
1275,901523,false,,"[19,52,54]"
1276,5954609,false,,"[19,52,54]"
1277,1843959,false,,"[19,52,54]"
1278,1771161,false,,"[19,52,54]"
1279,5387768,false,,"[19,27,52,54]"
1280,604858,false,,"[19,27,52,54,62,65]"
1281,1346879,false,,[19]
1282,1525592,false,,"[19,41]"
1283,4727160,false,,[19]
1284,1053583,false,,[19]
1285,1547584,false,,[19]
1286,1984253,false,,[19]
1287,1484338,false,,[19]
1288,722860,false,,[19]
1289,5724152,false,,[19]
1290,5096378,false,,[19]
1291,423131,false,,[19]
1292,1772107,false,,[19]
1293,2245389,false,,"[19,26,28,43,73,74]"
1294,1909899,false,,[20]
1295,923751,false,,[20]
1296,643722,false,,"[20,53,58]"
1297,1135188,false,,"[20,53,58]"
1298,4615024,false,,[20]
1299,1931736,false,,[20]
1300,2701697,false,,[20]
1301,1700773,false,,[20]
1302,2625837,false,,"[20,53,58]"
1303,2901197,false,,"[20,53,58]"
1304,2148080,false,,"[20,53,58]"
1305,441116,false,,"[20,53,58]"
1306,3999634,false,,"[20,34,53,58]"
1307,2568296,false,,"[20,34,53,58]"
1308,1261118,false,,"[20,34,53,58]"
1309,1433387,false,,"[22,21,26,25,29,24,28,59,57,60,63,66,67,64,71,69,70,68,72,73,74]"
1310,2070337,false,,"[22,59,57]"
1311,3374111,false,,"[22,21,59,57,60,63]"
1312,3155092,false,,"[22,59,57]"
1313,1614555,false,,"[22,59,57]"
1314,197534,false,,"[22,59,57]"
1315,7391523,false,,"[22,59,57]"
1316,5982721,false,,"[22,59,57]"
1317,2595315,false,,"[22,59,57]"
1318,1257210,false,,"[22,21,27,59,57,60,63,62,65]"
1319,381926,false,,"[22,59,57]"
1320,1418513,false,,"[22,59,57]"
1321,1591236,false,,"[22,37,59,57]"
1322,3016504,false,,"[22,37,59,57]"
1323,2667648,false,,[22]
1324,2519890,false,,[22]
1325,4102776,false,,"[22,37,59,57]"
1326,1737350,false,,"[22,59,57]"
1327,5987919,false,,"[22,35,50,55,59,57]"
1328,8928646,false,,[22]
1329,9909364,false,,[22]
1330,5245832,false,,[22]
1331,688805,false,,[22]
1332,489602,false,,"[22,35,50,55]"
1333,345898,false,,"[22,35,50,55]"
1334,1334000,false,,[22]
1335,1292227,false,,"[22,59,57]"
1336,2028661,false,,"[22,26,59,57,66,67]"
1337,898425,false,,"[22,59,57]"
1338,430487,false,,"[22,59,57]"
1339,4068145,false,,"[23,56,61]"
1340,3871133,false,,"[23,56,61]"
1341,1779105,false,,"[23,56,61]"
1342,1879882,false,,"[23,56,61]"
1343,3372842,false,,"[23,38,39,56,61]"
1344,2084114,false,,"[23,56,61]"
1345,2860102,false,,"[23,56,61]"
1346,276108,false,,"[23,56,61,66,67]"
1347,327932,false,,"[23,56,61,66,67]"
1348,613968,false,,"[23,56,61,66,67]"
1349,2839466,false,,"[21,60,63]"
1350,1024410,false,,"[21,60,63]"
1351,1015109,false,,"[21,60,63]"
1352,130313,false,,"[21,60,63]"
1353,314769,false,,"[21,60,63]"
1354,1236587,false,,"[21,39,60,63]"
1355,1388593,false,,"[21,39,60,63]"
1356,5442904,false,,"[21,60,63]"
1357,6110784,false,,"[21,60,63]"
1358,8545011,false,,"[21,60,63]"
1359,11079405,false,,"[21,60,63]"
1360,11443809,false,,"[21,60,63]"
1361,10992305,false,,"[21,60,63]"
1362,3150922,false,,"[21,44,60,63]"
1363,2274302,false,,"[21,60,63,73,74]"
1364,4690105,false,,"[21,60,63,73,74]"
1365,5775942,false,,"[21,60,63,73,74]"
1366,4096154,false,,"[21,60,63]"
1367,2883483,false,,"[21,60,63]"
1368,464040,false,,"[21,60,63]"
1369,1389004,false,,"[21,60,63]"
1370,3240260,false,,"[21,60,63]"
1371,4216574,false,,"[21,60,63]"
1372,7477954,false,,"[21,60,63]"
1373,2136177,false,,"[21,26,39,60,63,66,67]"
1374,2351261,false,,"[21,26,60,63,66,67]"
1375,3313861,false,,"[21,60,63]"
1376,5276774,false,,"[21,60,63]"
1377,5619449,false,,"[21,60,63]"
1378,3546984,false,,"[21,60,63]"
1379,2098284,false,,[27]
1380,1932057,false,,[27]
1381,1406657,false,,[27]
1382,2665718,false,,[27]
1383,3743964,false,,[27]
1384,961756,false,,"[27,62,65]"
1385,3003800,false,,[27]
1386,4428250,false,,[27]
1387,9396252,false,,[27]
1388,4278904,false,,[27]
1389,1886801,false,,[27]
1390,2555393,false,,[27]
1391,1149882,false,,"[27,36,62,65]"
1392,6185110,false,,"[27,36,62,65]"
1393,6341017,false,,"[27,36,40,62,65]"
1394,3729916,false,,"[27,28,36,40,62,65,73,74]"
1395,6062171,false,,"[27,36,62,65]"
1396,4554941,false,,"[27,36,62,65]"
1397,2992196,false,,[27]
1398,1889376,false,,[27]
1399,932016,false,,[27]
1400,1422053,false,,"[27,62,65]"
1401,1522331,false,,"[27,36,62,65]"
1402,31339,false,,"[27,36,62,65]"
1403,700288,false,,"[27,36,62,65]"
1404,248642,false,,"[27,36,62,65]"
1405,1457557,false,,"[27,62,65]"
1406,391431,false,,"[27,62,65]"
1407,1905956,false,,"[26,25,29,24,28,66,67,64,71,69,70,68,72,73,74]"
1408,6973086,false,,"[26,25,29,24,42,41,40,43,66,67,64,71,69,70,68,72]"
1409,5551509,false,,"[26,25,29,24,42,41,40,43,66,67,64,71,69,70,68,72]"
1410,4260111,false,,"[26,66,67]"
1411,194133,false,,"[26,25,29,42,41,40,66,67,64,71,69,70]"
1412,323375,false,,"[26,25,29,42,41,40,66,67,64,71,69,70]"
1413,373620,false,,"[26,42,66,67]"
1414,2778264,false,,"[26,24,30,42,43,66,67,68,72]"
1415,4838285,false,,"[26,66,67]"
1416,760266,false,,"[26,66,67]"
1417,752376,false,,"[26,66,67]"
1418,3551836,false,,"[26,66,67]"
1419,4688528,false,,"[26,66,67]"
1420,5259473,false,,"[26,66,67]"
1421,2308188,false,,[26]
1422,2840632,false,,"[26,66,67]"
1423,2039180,false,,"[26,66,67]"
1424,1441224,false,,[25]
1425,800336,false,,[25]
1426,3885545,false,,"[25,44]"
1427,18806,false,,[25]
1428,3085793,false,,[25]
1429,699468,false,,[25]
1430,563311,false,,[25]
1431,2083858,false,,[25]
1432,2154726,false,,[25]
1433,2515304,false,,[25]
1434,520553,false,,[25]
1435,6722663,false,,[25]
1436,866488,false,,[25]
1437,2772019,false,,[25]
1438,1187900,false,,[29]
1439,7779096,false,,[29]
1440,1531222,false,,[29]
1441,2504322,false,,"[29,69,70]"
1442,1417837,false,,"[29,69,70]"
1443,2669815,false,,"[29,69,70]"
1444,4311136,false,,"[29,69,70]"
1445,2106442,false,,[29]
1446,5509537,false,,[29]
1447,6457890,false,,"[29,69,70]"
1448,1642808,false,,[29]
1449,2351384,false,,[29]
1450,501182,false,,[29]
1451,2658826,false,,[29]
1452,924595,false,,"[29,69,70]"
1453,3370221,false,,"[24,68,72]"
1454,4898672,false,,[24]
1455,5539605,false,,[24]
1456,3746593,false,,[24]
1457,1628248,false,,[24]
1458,2107558,false,,[24]
1459,60713,false,,[24]
1460,5798227,false,,[24]
1461,1045951,false,,[24]
1462,1011321,false,,[24]
1463,582161,false,,[24]
1464,8148,false,,[24]
1465,604998,false,,[24]
1466,129166,false,,[24]
1467,8889899,false,,[24]
1468,8408690,false,,[24]
1469,5537579,false,,[24]
1470,732508,false,,[24]
1471,744146,false,,[24]
1472,3707530,false,,"[28,73,74]"
1473,3221381,false,,"[28,73,74]"
1474,2204194,false,,"[28,73,74]"
1475,124366,false,,"[28,73,74]"
1476,569968,false,,[28]
1477,4200592,false,,"[28,73,74]"
1478,2643164,false,,"[28,73,74]"
1479,4377379,false,,"[28,73,74]"
1480,5107690,false,,"[28,73,74]"
1481,1143972,false,,"[28,73,74]"
1482,1982954,false,,"[28,73,74]"
1483,5687517,false,,"[28,73,74]"
1484,4840405,false,,"[28,43,73,74]"
1485,1495954,false,,"[28,73,74]"
1486,372086,false,,"[28,73,74]"
1487,4717364,false,,"[28,73,74]"
1488,1012295,false,,"[28,43]"
1489,1934488,false,,"[28,73,74]"
1490,1513690,false,,"[28,73,74]"
1491,5156561,false,,"[28,73,74]"
1492,1671115,false,,"[28,44,73,74]"
1493,1593758,false,,"[28,73,74]"
1494,43897,false,,"[28,44,73,74]"
1495,1795306,false,,"[28,44,73,74]"
1496,4090958,false,,"[28,44,73,74]"
1497,2975403,false,,[28]
1498,3578887,false,,"[28,73,74]"
1499,4950315,false,,[28]
1500,2096884,false,,"[28,73,74]"
1501,1248945,false,,"[28,73,74]"
1502,349161,false,,"[28,73,74]"
1503,442914,false,,"[28,73,74]"
1504,1686862,false,,"[28,73,74]"
1505,1495804,false,,"[30,32]"
1506,2846932,false,,[30]
1507,1030965,false,,"[30,32]"
1508,2210055,false,,[30]
1509,1686967,false,,[30]
1510,1876316,false,,[30]
1511,2150641,false,,[30]
1512,3669685,false,,[30]
1513,4330220,false,,"[30,37]"
1514,5411627,false,,"[30,37]"
1515,5951597,false,,"[30,37]"
1516,5285123,false,,"[30,37]"
1517,5604135,false,,[30]
1518,7820758,false,,[30]
1519,2674734,false,,"[30,42]"
1520,659995,false,,"[30,42]"
1521,802799,false,,"[30,42]"
1522,4028144,false,,[30]
1523,3671114,false,,[30]
1524,1356972,false,,[30]
1525,1796131,false,,[30]
1526,2058944,false,,[30]
1527,953928,false,,[30]
1528,1128387,false,,[30]
1529,5150123,false,,[30]
1530,5461277,false,,[30]
1531,6887669,false,,[30]
1532,3725938,false,,[30]
1533,2702976,false,,[30]
1534,237938,false,,[30]
1535,1071028,false,,[30]
1536,1536841,false,,[30]
1537,3262136,false,,"[31,33]"
1538,2744717,false,,[31]
1539,3650998,false,,[31]
1540,2956944,false,,[31]
1541,1079562,false,,[31]
1542,510469,false,,[31]
1543,1859894,false,,[31]
1544,2947132,false,,[31]
1545,6111166,false,,[31]
1546,8205928,false,,[31]
1547,5445065,false,,[31]
1548,409445,false,,[31]
1549,388139,false,,[31]
1550,594831,false,,[31]
1551,7075960,false,,[31]
1552,1351167,false,,[31]
1553,8252247,false,,[31]
1554,7920682,false,,[31]
1555,1920915,false,,[31]
1556,711860,false,,[31]
1557,3426273,false,,[31]
1558,1044936,false,,[31]
1559,1675524,false,,[31]
1560,4211880,false,,[31]
1561,1378089,false,,[32]
1562,2746818,false,,[32]
1563,127198,false,,[32]
1564,4529870,false,,[32]
1565,2451491,false,,"[32,40]"
1566,1685231,false,,"[32,36,40]"
1567,1256621,false,,"[32,37]"
1568,4216222,false,,"[35,36]"
1569,3240473,false,,[35]
1570,95474,false,,"[35,43]"
1571,2682698,false,,"[35,43]"
1572,4892263,false,,"[35,43]"
1573,1455623,false,,"[35,43]"
1574,3518109,false,,[35]
1575,326337,false,,"[35,38]"
1576,2165594,false,,[35]
1577,7290995,false,,[35]
1578,2023579,false,,[35]
1579,3264373,false,,[35]
1580,1291910,false,,[35]
1581,268204,false,,[35]
1582,2830537,false,,[35]
1583,1313740,false,,[35]
1584,1048185,false,,[35]
1585,588910,false,,[35]
1586,2972276,false,,[35]
1587,2861018,false,,[35]
1588,123580,false,,[35]
1589,1222494,false,,[35]
1590,2783277,false,,[35]
1591,2737322,false,,[35]
1592,3207504,false,,[35]
1593,1852345,false,,[35]
1594,7407134,false,,"[35,50,55]"
1595,4770594,false,,"[35,50,55]"
1596,555361,false,,"[35,50,55]"
1597,2410658,false,,[35]
1598,443527,false,,[35]
1599,215503,false,,[35]
1600,326839,false,,[35]
1601,165103,false,,[33]
1602,537111,false,,[33]
1603,959487,false,,[33]
1604,4646539,false,,[33]
1605,6569439,false,,[33]
1606,2566149,false,,[33]
1607,278828,false,,"[33,40]"
1608,869378,false,,"[33,40]"
1609,2135115,false,,"[33,34,41]"
1610,2158844,false,,[33]
1611,4289057,false,,[33]
1612,3975350,false,,[33]
1613,1024084,false,,[33]
1614,1784527,false,,[33]
1615,629183,false,,[33]
1616,1023386,false,,[33]
1617,324049,false,,[33]
1618,33764,false,,[33]
1619,1417174,false,,[33]
1620,2650273,false,,[33]
1621,602915,false,,[33]
1622,8664478,false,,[33]
1623,1782188,false,,[33]
1624,947657,false,,[33]
1625,2593411,false,,[33]
1626,5956309,false,,[33]
1627,509237,false,,"[34,36]"
1628,1016105,false,,"[34,36]"
1629,1435691,false,,"[34,36]"
1630,6762881,false,,"[34,36]"
1631,2572541,false,,"[34,36]"
1632,3783996,false,,[34]
1633,2854269,false,,[34]
1634,2149052,false,,[34]
1635,1085014,false,,[34]
1636,156250,false,,[34]
1637,2968862,false,,"[34,36]"
1638,1822704,false,,"[34,53,58,69,70]"
1639,6368068,false,,"[34,53,58,69,70]"
1640,2273786,false,,[34]
1641,1340695,false,,[34]
1642,1893052,false,,[34]
1643,747643,false,,[34]
1644,297150,false,,[34]
1645,4304372,false,,[34]
1646,444211,false,,[34]
1647,502582,false,,[34]
1648,5789926,false,,[34]
1649,310329,false,,[34]
1650,3612248,false,,[34]
1651,39239,false,,"[34,41,40]"
1652,2085696,false,,[34]
1653,384827,false,,[34]
1654,1972500,false,,[34]
1655,3748952,false,,[34]
1656,920324,false,,"[34,48,49,53,58]"
1657,150175,false,,"[34,48,49,53,58]"
1658,1166423,false,,[34]
1659,420274,false,,[34]
1660,1308170,false,,[37]
1661,112294,false,,[37]
1662,3386079,false,,[37]
1663,2587739,false,,"[37,42,41,40]"
1664,5863600,false,,[37]
1665,698202,false,,[37]
1666,2602417,false,,[37]
1667,2078393,false,,[37]
1668,2136631,false,,"[37,44]"
1669,2066914,false,,[37]
1670,5041182,false,,[37]
1671,4411168,false,,"[37,39]"
1672,3777340,false,,[37]
1673,3220012,false,,[37]
1674,6300600,false,,[37]
1675,7601499,false,,[37]
1676,7383874,false,,[37]
1677,4707974,false,,[37]
1678,1648337,false,,"[37,59,57]"
1679,641580,false,,"[37,59,57]"
1680,4017660,false,,"[37,41,40,43]"
1681,5105239,false,,[37]
1682,4924916,false,,[37]
1683,1452966,false,,[37]
1684,2331940,false,,[37]
1685,327825,false,,[38]
1686,3594259,false,,[38]
1687,7280724,false,,[38]
1688,1813094,false,,[38]
1689,6806511,false,,[38]
1690,2367147,false,,[38]
1691,243197,false,,[38]
1692,289329,false,,[38]
1693,1896561,false,,[38]
1694,864179,false,,[38]
1695,599446,false,,[38]
1696,442045,false,,[38]
1697,481368,false,,[38]
1698,1975392,false,,[38]
1699,6068416,false,,[38]
1700,1339399,false,,[38]
1701,631601,false,,[38]
1702,1141055,false,,[38]
1703,2222925,false,,[38]
1704,183972,false,,[38]
1705,5091553,false,,[38]
1706,7121249,false,,[38]
1707,651144,false,,[38]
1708,899663,false,,"[38,39]"
1709,1252649,false,,[38]
1710,1825162,false,,[38]
1711,2103723,false,,[38]
1712,3029697,false,,"[38,39]"
1713,1704204,false,,"[38,39]"
1714,6582969,false,,[38]
1715,2573582,false,,[38]
1716,3149924,false,,[38]
1717,3862888,false,,[39]
1718,2702703,false,,[39]
1719,406056,false,,[39]
1720,2523575,false,,[39]
1721,259622,false,,[39]
1722,3683527,false,,[39]
1723,1064390,false,,[39]
1724,6765436,false,,[39]
1725,5205758,false,,[39]
1726,4606313,false,,[39]
1727,64214,false,,[39]
1728,2480009,false,,[39]
1729,3074872,false,,[39]
1730,2739552,false,,[39]
1731,9115979,false,,[39]
1732,196129,false,,[39]
1733,4785488,false,,[39]
1734,6174544,false,,[39]
1735,2237670,false,,[39]
1736,5286143,false,,[39]
1737,6444627,false,,[39]
1738,2693868,false,,[36]
1739,1055156,false,,[36]
1740,1059824,false,,[36]
1741,1237723,false,,[36]
1742,1628812,false,,[36]
1743,1647101,false,,[36]
1744,1686729,false,,[36]
1745,1071355,false,,[36]
1746,987901,false,,[36]
1747,1395476,false,,[36]
1748,2184314,false,,[36]
